,RaceDesc,Initial_Load,id,OverallJobAccess,lowwagelaborforce,Access30Transit,Access30Transit_ts,MSA,spatialmismatch,OverallJobAccess_quantileNum_4q,lowwagelaborforce_quantileNum_4q,Access30Transit_quantileNum_4q,Access30Transit_ts_quantileNum_4q,spatialmismatch_quantileNum_4q,OverallJobAccess_quantileNum_10q,lowwagelaborforce_quantileNum_10q,Access30Transit_quantileNum_10q,Access30Transit_ts_quantileNum_10q,spatialmismatch_quantileNum_10q,SAP,Agency,Language,Age_bin,count_enroll
64291,4,0,216864,1.3616790771484375,433,0.0520534962415695,0.0300153996795415,Seattle,0.0834625586867332,2,2,1,1,2,5,6,3,3,6,0,0,0,1,2
64297,1,0,64390,1.3616790771484375,433,0.0520534962415695,0.0300153996795415,Seattle,0.0834625586867332,2,2,1,1,2,5,6,3,3,6,0,0,0,3,2
64318,1,2,246740,1.3616790771484375,433,0.0520534962415695,0.0300153996795415,Seattle,0.0834625586867332,2,2,1,1,2,5,6,3,3,6,0,5,0,1,1
64319,6,1,245292,1.3616790771484375,433,0.0520534962415695,0.0300153996795415,Seattle,0.0834625586867332,2,2,1,1,2,5,6,3,3,6,1,3,0,4,1
64320,3,0,244896,1.3616790771484375,433,0.0520534962415695,0.0300153996795415,Seattle,0.0834625586867332,2,2,1,1,2,5,6,3,3,6,0,0,2,3,1
64328,5,0,236592,1.3616790771484375,433,0.0520534962415695,0.0300153996795415,Seattle,0.0834625586867332,2,2,1,1,2,5,6,3,3,6,0,1,0,1,1
64370,2,0,246074,0.6903183460235596,285,0.0142763750627636,0.0003349936450831,Seattle,0.071178913116455,0,0,0,0,1,1,2,1,0,4,0,0,0,0,1
64376,3,1,242076,0.6903183460235596,285,0.0142763750627636,0.0003349936450831,Seattle,0.071178913116455,0,0,0,0,1,1,2,1,0,4,1,2,0,2,1
64394,0,0,55486,1.759729504585266,274,0.120145671069622,0.153269737958908,Seattle,0.0435552932322025,2,0,2,2,0,7,1,5,6,1,0,1,0,3,2
64400,7,0,238228,1.759729504585266,274,0.120145671069622,0.153269737958908,Seattle,0.0435552932322025,2,0,2,2,0,7,1,5,6,1,0,4,0,1,1
64401,1,0,238278,1.759729504585266,274,0.120145671069622,0.153269737958908,Seattle,0.0435552932322025,2,0,2,2,0,7,1,5,6,1,0,1,0,4,1
64426,0,0,175484,1.0383539199829102,330,0.0538679994642734,0.0843536928296089,Seattle,0.0726671367883682,1,1,1,2,1,3,3,3,5,4,0,1,0,4,3
64449,0,0,245858,1.0383539199829102,330,0.0538679994642734,0.0843536928296089,Seattle,0.0726671367883682,1,1,1,2,1,3,3,3,5,4,0,0,0,2,1
64450,5,0,245674,1.0383539199829102,330,0.0538679994642734,0.0843536928296089,Seattle,0.0726671367883682,1,1,1,2,1,3,3,3,5,4,0,1,0,3,1
64451,1,0,244512,1.0383539199829102,330,0.0538679994642734,0.0843536928296089,Seattle,0.0726671367883682,1,1,1,2,1,3,3,3,5,4,0,4,0,4,1
64452,0,0,245584,1.0383539199829102,330,0.0538679994642734,0.0843536928296089,Seattle,0.0726671367883682,1,1,1,2,1,3,3,3,5,4,0,4,0,1,1
64453,5,0,249304,1.0383539199829102,330,0.0538679994642734,0.0843536928296089,Seattle,0.0726671367883682,1,1,1,2,1,3,3,3,5,4,0,1,0,0,1
64518,0,1,100862,1.5035771131515503,358,0.0299044623970985,0.0312202777713537,Seattle,0.0646932721138,2,1,0,1,1,6,4,2,3,3,1,2,0,3,2
64523,0,1,10608,1.5035771131515503,358,0.0299044623970985,0.0312202777713537,Seattle,0.0646932721138,2,1,0,1,1,6,4,2,3,3,1,2,0,3,2
64532,5,0,246252,1.5035771131515503,358,0.0299044623970985,0.0312202777713537,Seattle,0.0646932721138,2,1,0,1,1,6,4,2,3,3,0,0,0,2,1
64541,6,0,243708,1.5035771131515503,358,0.0299044623970985,0.0312202777713537,Seattle,0.0646932721138,2,1,0,1,1,6,4,2,3,3,0,1,0,2,1
64617,2,0,239396,0.662040650844574,680,0.0028225490823388,0.0028225490823388,Seattle,0.1714628636837005,0,3,0,0,3,1,8,0,1,9,0,3,0,3,1
64618,1,1,240364,0.662040650844574,680,0.0028225490823388,0.0028225490823388,Seattle,0.1714628636837005,0,3,0,0,3,1,8,0,1,9,1,0,0,4,1
64654,0,0,108714,2.699744462966919,270,0.229627251625061,0.0961496755480766,Seattle,0.0213722791522741,3,0,2,2,0,9,1,6,5,0,0,0,0,2,3
64655,5,0,16266,2.699744462966919,270,0.229627251625061,0.0961496755480766,Seattle,0.0213722791522741,3,0,2,2,0,9,1,6,5,0,0,4,0,3,2
64661,0,0,243592,2.699744462966919,270,0.229627251625061,0.0961496755480766,Seattle,0.0213722791522741,3,0,2,2,0,9,1,6,5,0,0,0,0,0,1
64663,0,0,235696,2.699744462966919,270,0.229627251625061,0.0961496755480766,Seattle,0.0213722791522741,3,0,2,2,0,9,1,6,5,0,0,0,0,1,1
64700,1,1,214858,1.402930736541748,247,0.4792855978012085,0.3138622343540191,Seattle,0.0467452481389045,2,0,3,3,0,5,1,7,7,1,1,2,5,1,2
64704,4,0,54886,1.402930736541748,247,0.4792855978012085,0.3138622343540191,Seattle,0.0467452481389045,2,0,3,3,0,5,1,7,7,1,0,4,0,1,2
64729,1,1,243156,1.402930736541748,247,0.4792855978012085,0.3138622343540191,Seattle,0.0467452481389045,2,0,3,3,0,5,1,7,7,1,1,2,0,3,1
64730,4,0,235764,1.402930736541748,247,0.4792855978012085,0.3138622343540191,Seattle,0.0467452481389045,2,0,3,3,0,5,1,7,7,1,0,0,0,0,1
64764,0,1,194316,2.2368013858795166,157,0.0215014591813087,0.0222291778773069,Seattle,0.0185980629175901,3,0,0,1,0,8,0,2,3,0,1,0,0,4,2
64766,4,0,54310,2.2368013858795166,157,0.0215014591813087,0.0222291778773069,Seattle,0.0185980629175901,3,0,0,1,0,8,0,2,3,0,0,4,0,2,2
64774,0,0,246162,2.2368013858795166,157,0.0215014591813087,0.0222291778773069,Seattle,0.0185980629175901,3,0,0,1,0,8,0,2,3,0,0,0,0,0,1
64775,4,0,244198,2.2368013858795166,157,0.0215014591813087,0.0222291778773069,Seattle,0.0185980629175901,3,0,0,1,0,8,0,2,3,0,0,0,0,3,1
64811,0,0,239286,1.5455445051193235,291,0.8561297059059143,0.514764130115509,Seattle,0.0515490695834159,2,0,3,3,0,6,2,8,8,2,0,0,0,1,1
64812,2,0,237366,1.5455445051193235,291,0.8561297059059143,0.514764130115509,Seattle,0.0515490695834159,2,0,3,3,0,6,2,8,8,2,0,0,0,2,1
64813,8,0,236156,1.5455445051193235,291,0.8561297059059143,0.514764130115509,Seattle,0.0515490695834159,2,0,3,3,0,6,2,8,8,2,0,0,0,1,1
64815,5,0,235478,1.5455445051193235,291,0.8561297059059143,0.514764130115509,Seattle,0.0515490695834159,2,0,3,3,0,6,2,8,8,2,0,0,0,1,1
64847,0,0,244980,2.0360324382781982,266,0.1659213006496429,0.0779969245195388,Seattle,0.0360439755022525,3,0,2,2,0,8,1,6,5,0,0,0,0,1,1
64851,0,0,237624,2.0360324382781982,266,0.1659213006496429,0.0779969245195388,Seattle,0.0360439755022525,3,0,2,2,0,8,1,6,5,0,0,0,0,0,1
64882,0,1,152578,0.5411795377731323,313,0.0134435351938009,0.0002949117333628,Seattle,0.0821349620819091,0,1,0,0,2,1,2,1,0,5,1,0,5,5,2
64892,0,0,96818,0.5411795377731323,313,0.0134435351938009,0.0002949117333628,Seattle,0.0821349620819091,0,1,0,0,2,1,2,1,0,5,0,0,5,4,2
64894,1,1,227806,0.5411795377731323,313,0.0134435351938009,0.0002949117333628,Seattle,0.0821349620819091,0,1,0,0,2,1,2,1,0,5,1,2,5,1,2
64916,0,0,242984,0.5411795377731323,313,0.0134435351938009,0.0002949117333628,Seattle,0.0821349620819091,0,1,0,0,2,1,2,1,0,5,0,0,0,1,1
64917,0,1,241504,0.5411795377731323,313,0.0134435351938009,0.0002949117333628,Seattle,0.0821349620819091,0,1,0,0,2,1,2,1,0,5,1,0,5,4,1
64918,0,1,241774,0.5411795377731323,313,0.0134435351938009,0.0002949117333628,Seattle,0.0821349620819091,0,1,0,0,2,1,2,1,0,5,1,0,5,5,1
64919,0,1,241768,0.5411795377731323,313,0.0134435351938009,0.0002949117333628,Seattle,0.0821349620819091,0,1,0,0,2,1,2,1,0,5,1,0,5,5,1
64921,0,1,42160,0.5411795377731323,313,0.0134435351938009,0.0002949117333628,Seattle,0.0821349620819091,0,1,0,0,2,1,2,1,0,5,1,0,5,5,1
64943,0,0,84040,0.7676501870155334,257,0.0207642950117588,0.012179029174149,Seattle,0.0624986328184604,0,0,0,1,1,2,1,1,2,3,0,0,0,3,2
64946,0,0,9696,0.7676501870155334,257,0.0207642950117588,0.012179029174149,Seattle,0.0624986328184604,0,0,0,1,1,2,1,1,2,3,0,1,0,4,2
64980,1,1,242854,0.7676501870155334,257,0.0207642950117588,0.012179029174149,Seattle,0.0624986328184604,0,0,0,1,1,2,1,1,2,3,1,0,0,3,1
64981,3,0,243152,0.7676501870155334,257,0.0207642950117588,0.012179029174149,Seattle,0.0624986328184604,0,0,0,1,1,2,1,1,2,3,0,1,0,1,1
64982,0,0,242318,0.7676501870155334,257,0.0207642950117588,0.012179029174149,Seattle,0.0624986328184604,0,0,0,1,1,2,1,1,2,3,0,0,0,0,1
64983,0,0,242310,0.7676501870155334,257,0.0207642950117588,0.012179029174149,Seattle,0.0624986328184604,0,0,0,1,1,2,1,1,2,3,0,0,0,3,1
64984,0,0,235850,0.7676501870155334,257,0.0207642950117588,0.012179029174149,Seattle,0.0624986328184604,0,0,0,1,1,2,1,1,2,3,0,0,0,1,1
65041,2,0,236138,0.5100129842758179,214,0.0066827707923948,0.0066827707923948,Seattle,0.0567223988473415,0,0,0,0,1,0,0,1,2,2,0,1,0,2,1
65052,3,2,27602,1.6871877908706665,468,0.4343469738960266,0.1775336265563964,Seattle,0.0772759243845939,2,2,2,2,2,7,6,7,7,5,0,5,2,4,3
65062,2,1,143900,1.6871877908706665,468,0.4343469738960266,0.1775336265563964,Seattle,0.0772759243845939,2,2,2,2,2,7,6,7,7,5,1,0,0,1,2
65070,2,0,162972,1.6871877908706665,468,0.4343469738960266,0.1775336265563964,Seattle,0.0772759243845939,2,2,2,2,2,7,6,7,7,5,0,0,1,2,2
65087,3,0,245162,1.6871877908706665,468,0.4343469738960266,0.1775336265563964,Seattle,0.0772759243845939,2,2,2,2,2,7,6,7,7,5,0,0,2,3,1
65102,0,0,239588,1.6871877908706665,468,0.4343469738960266,0.1775336265563964,Seattle,0.0772759243845939,2,2,2,2,2,7,6,7,7,5,0,1,0,2,1
65103,3,0,239302,1.6871877908706665,468,0.4343469738960266,0.1775336265563964,Seattle,0.0772759243845939,2,2,2,2,2,7,6,7,7,5,0,0,2,0,1
65104,2,1,240244,1.6871877908706665,468,0.4343469738960266,0.1775336265563964,Seattle,0.0772759243845939,2,2,2,2,2,7,6,7,7,5,1,0,1,5,1
65105,0,0,239976,1.6871877908706665,468,0.4343469738960266,0.1775336265563964,Seattle,0.0772759243845939,2,2,2,2,2,7,6,7,7,5,0,0,0,0,1
65106,2,1,237654,1.6871877908706665,468,0.4343469738960266,0.1775336265563964,Seattle,0.0772759243845939,2,2,2,2,2,7,6,7,7,5,1,0,1,5,1
65107,2,0,238646,1.6871877908706665,468,0.4343469738960266,0.1775336265563964,Seattle,0.0772759243845939,2,2,2,2,2,7,6,7,7,5,0,0,0,3,1
65113,3,0,236182,1.6871877908706665,468,0.4343469738960266,0.1775336265563964,Seattle,0.0772759243845939,2,2,2,2,2,7,6,7,7,5,0,0,0,2,1
65114,3,0,236180,1.6871877908706665,468,0.4343469738960266,0.1775336265563964,Seattle,0.0772759243845939,2,2,2,2,2,7,6,7,7,5,0,0,2,2,1
65115,2,0,236468,1.6871877908706665,468,0.4343469738960266,0.1775336265563964,Seattle,0.0772759243845939,2,2,2,2,2,7,6,7,7,5,0,0,0,0,1
65153,2,1,13970,1.6871877908706665,468,0.4343469738960266,0.1775336265563964,Seattle,0.0772759243845939,2,2,2,2,2,7,6,7,7,5,1,0,0,5,1
65198,0,0,124602,1.166840434074402,282,0.117596298456192,0.1321282833814621,Seattle,0.0590212866663932,1,0,2,2,1,4,2,5,6,2,0,0,0,2,2
65204,7,0,241160,1.166840434074402,282,0.117596298456192,0.1321282833814621,Seattle,0.0590212866663932,1,0,2,2,1,4,2,5,6,2,0,4,0,1,1
65205,1,0,241562,1.166840434074402,282,0.117596298456192,0.1321282833814621,Seattle,0.0590212866663932,1,0,2,2,1,4,2,5,6,2,0,0,0,4,1
65221,0,0,140952,0.7825875878334045,318,0.003347460180521,0.003347460180521,Seattle,0.0769296735525131,0,1,0,0,2,2,3,0,1,5,0,3,0,4,2
65223,0,0,140484,0.7825875878334045,318,0.003347460180521,0.003347460180521,Seattle,0.0769296735525131,0,1,0,0,2,2,3,0,1,5,0,0,0,1,2
65227,2,0,175568,0.7825875878334045,318,0.003347460180521,0.003347460180521,Seattle,0.0769296735525131,0,1,0,0,2,2,3,0,1,5,0,4,0,4,2
65228,2,0,175584,0.7825875878334045,318,0.003347460180521,0.003347460180521,Seattle,0.0769296735525131,0,1,0,0,2,2,3,0,1,5,0,4,0,3,2
65233,3,0,249672,0.7825875878334045,318,0.003347460180521,0.003347460180521,Seattle,0.0769296735525131,0,1,0,0,2,2,3,0,1,5,0,0,2,1,1
65243,3,2,242180,0.7825875878334045,318,0.003347460180521,0.003347460180521,Seattle,0.0769296735525131,0,1,0,0,2,2,3,0,1,5,0,5,2,3,1
65283,2,0,249914,1.758129358291626,386,0.284167468547821,0.1060633584856987,Seattle,0.0614113509654998,2,2,2,2,1,7,5,7,6,3,0,0,5,2,1
65291,0,0,239678,1.758129358291626,386,0.284167468547821,0.1060633584856987,Seattle,0.0614113509654998,2,2,2,2,1,7,5,7,6,3,0,0,0,1,1
65292,0,1,242738,1.758129358291626,386,0.284167468547821,0.1060633584856987,Seattle,0.0614113509654998,2,2,2,2,1,7,5,7,6,3,1,4,0,0,1
65293,0,1,242216,1.758129358291626,386,0.284167468547821,0.1060633584856987,Seattle,0.0614113509654998,2,2,2,2,1,7,5,7,6,3,1,2,0,2,1
65348,8,0,244992,1.2151894569396973,370,0.82266765832901,0.4518949389457702,Seattle,0.0759205445647239,1,1,3,3,1,4,4,8,8,4,0,0,0,1,1
65352,1,1,239800,1.2151894569396973,370,0.82266765832901,0.4518949389457702,Seattle,0.0759205445647239,1,1,3,3,1,4,4,8,8,4,1,2,0,3,1
65353,4,0,237572,1.2151894569396973,370,0.82266765832901,0.4518949389457702,Seattle,0.0759205445647239,1,1,3,3,1,4,4,8,8,4,0,4,0,2,1
65354,0,0,240888,1.2151894569396973,370,0.82266765832901,0.4518949389457702,Seattle,0.0759205445647239,1,1,3,3,1,4,4,8,8,4,0,4,0,1,1
65373,4,0,233962,1.124426245689392,406,0.2447113245725631,0.0558404065668582,Seattle,0.0864358395338058,1,2,2,1,2,4,5,6,4,6,0,0,0,0,3
65394,1,1,240584,1.124426245689392,406,0.2447113245725631,0.0558404065668582,Seattle,0.0864358395338058,1,2,2,1,2,4,5,6,4,6,1,2,0,1,1
65395,3,0,238746,1.124426245689392,406,0.2447113245725631,0.0558404065668582,Seattle,0.0864358395338058,1,2,2,1,2,4,5,6,4,6,0,0,0,4,1
65396,1,0,238798,1.124426245689392,406,0.2447113245725631,0.0558404065668582,Seattle,0.0864358395338058,1,2,2,1,2,4,5,6,4,6,0,1,0,0,1
65397,0,1,241394,1.124426245689392,406,0.2447113245725631,0.0558404065668582,Seattle,0.0864358395338058,1,2,2,1,2,4,5,6,4,6,1,0,0,3,1
65398,5,1,240702,1.124426245689392,406,0.2447113245725631,0.0558404065668582,Seattle,0.0864358395338058,1,2,2,1,2,4,5,6,4,6,1,0,0,4,1
65416,4,0,244990,0.2304632067680359,204,0.1108423396944999,0.0909544453024864,Seattle,0.0589133314788341,0,0,2,2,1,0,0,5,5,2,0,0,0,0,1
65423,0,0,238876,0.2304632067680359,204,0.1108423396944999,0.0909544453024864,Seattle,0.0589133314788341,0,0,2,2,1,0,0,5,5,2,0,0,0,1,1
65425,0,0,235950,0.2304632067680359,204,0.1108423396944999,0.0909544453024864,Seattle,0.0589133314788341,0,0,2,2,1,0,0,5,5,2,0,0,0,1,1
65477,0,0,237660,1.6857283115386963,207,0.018088087439537,0.0048131328076124,Seattle,0.0342053808271884,2,0,0,0,0,7,0,1,2,0,0,0,0,0,1
65492,6,0,243096,0.4910389482975006,239,0.0167385749518871,0.0149518102407455,Seattle,0.0637338384985923,0,0,0,1,1,0,1,1,2,3,0,4,0,3,1
65523,2,0,239506,1.3248504400253296,607,0.0521748699247837,0.0392803624272346,Seattle,0.1188996359705925,2,3,1,1,3,5,8,3,3,8,0,1,1,1,1
65524,2,0,239496,1.3248504400253296,607,0.0521748699247837,0.0392803624272346,Seattle,0.1188996359705925,2,3,1,1,3,5,8,3,3,8,0,1,1,5,1
65525,2,0,242584,1.3248504400253296,607,0.0521748699247837,0.0392803624272346,Seattle,0.1188996359705925,2,3,1,1,3,5,8,3,3,8,0,4,0,0,1
65526,0,0,243830,1.3248504400253296,607,0.0521748699247837,0.0392803624272346,Seattle,0.1188996359705925,2,3,1,1,3,5,8,3,3,8,0,1,0,5,1
65550,0,0,123498,1.7794808149337769,173,0.270058125257492,0.1441285014152526,Seattle,0.0272101499140262,2,0,2,2,0,7,0,7,6,0,0,0,0,2,2
65563,2,0,246360,1.7794808149337769,173,0.270058125257492,0.1441285014152526,Seattle,0.0272101499140262,2,0,2,2,0,7,0,7,6,0,0,0,0,0,1
65607,0,0,236106,1.0180647373199463,255,0.1908207684755325,0.2328650802373886,Seattle,0.0565911121666431,1,0,2,2,1,3,1,6,7,2,0,4,0,0,1
65608,3,0,235978,1.0180647373199463,255,0.1908207684755325,0.2328650802373886,Seattle,0.0565911121666431,1,0,2,2,1,3,1,6,7,2,0,4,0,0,1
65662,2,0,235520,1.6591720581054688,463,0.0504938252270221,0.0025055517908185,Seattle,0.0775515511631965,2,2,1,0,2,6,6,3,1,5,0,0,0,1,1
65663,0,0,235460,1.6591720581054688,463,0.0504938252270221,0.0025055517908185,Seattle,0.0775515511631965,2,2,1,0,2,6,6,3,1,5,0,0,0,1,1
65671,1,1,58600,1.6591720581054688,463,0.0504938252270221,0.0025055517908185,Seattle,0.0775515511631965,2,2,1,0,2,6,6,3,1,5,1,2,0,2,1
65713,2,0,239452,0.2771490514278412,203,0.1204749122262001,0.1029096022248268,Seattle,0.0578199513256549,0,0,2,2,1,0,0,5,5,2,0,4,0,0,1
65737,0,0,243418,1.9165111780166624,314,0.3741324841976166,0.1248764619231224,Seattle,0.04573430493474,3,1,2,2,0,7,2,7,6,1,0,4,0,0,1
65769,7,0,243980,1.3212778568267822,327,0.0204184595495462,0.0159466806799173,Seattle,0.0641521960496902,2,1,0,1,1,5,3,1,2,3,0,0,0,1,1
65818,1,0,153374,0.6061685681343079,427,0.0209443569183349,0.001261465717107,Seattle,0.1096940115094184,0,2,0,0,3,1,5,1,1,8,0,1,0,1,2
65831,0,1,243136,0.6061685681343079,427,0.0209443569183349,0.001261465717107,Seattle,0.1096940115094184,0,2,0,0,3,1,5,1,1,8,1,2,0,1,1
65859,2,1,170376,2.424489974975586,194,0.0862177982926368,0.068289615213871,Seattle,0.0198898203670978,3,0,1,2,0,9,0,4,5,0,1,2,5,4,3
65873,1,1,92338,2.424489974975586,194,0.0862177982926368,0.068289615213871,Seattle,0.0198898203670978,3,0,1,2,0,9,0,4,5,0,1,0,0,3,1
65880,0,1,47146,0.5653089880943298,165,0.2479374855756759,0.0542786978185176,Seattle,0.0429599769413471,0,0,2,1,0,1,0,6,4,1,1,2,0,4,2
65886,1,0,109752,0.5118324756622314,454,0.1924421787261963,0.1549144685268402,Seattle,0.1202661767601966,0,2,2,2,3,0,6,6,6,8,0,3,5,0,3
65891,3,0,223156,0.5118324756622314,454,0.1924421787261963,0.1549144685268402,Seattle,0.1202661767601966,0,2,2,2,3,0,6,6,6,8,0,0,0,1,2
65897,4,0,24130,0.5118324756622314,454,0.1924421787261963,0.1549144685268402,Seattle,0.1202661767601966,0,2,2,2,3,0,6,6,6,8,0,0,2,3,2
65943,3,0,239134,0.5118324756622314,454,0.1924421787261963,0.1549144685268402,Seattle,0.1202661767601966,0,2,2,2,3,0,6,6,6,8,0,0,2,3,1
65944,4,0,235378,0.5118324756622314,454,0.1924421787261963,0.1549144685268402,Seattle,0.1202661767601966,0,2,2,2,3,0,6,6,6,8,0,3,5,0,1
65945,4,0,235534,0.5118324756622314,454,0.1924421787261963,0.1549144685268402,Seattle,0.1202661767601966,0,2,2,2,3,0,6,6,6,8,0,0,0,0,1
65992,2,0,72300,1.986652493476868,445,0.0584914125502109,0.0020207038614898,Seattle,0.0621646605432033,3,2,1,0,1,8,6,3,1,3,0,4,5,4,2
65993,0,1,194706,1.986652493476868,445,0.0584914125502109,0.0020207038614898,Seattle,0.0621646605432033,3,2,1,0,1,8,6,3,1,3,1,0,0,3,2
66003,3,0,249214,1.986652493476868,445,0.0584914125502109,0.0020207038614898,Seattle,0.0621646605432033,3,2,1,0,1,8,6,3,1,3,0,0,0,1,1
66052,0,0,114020,1.8134996891021729,358,0.0309466142207384,0.0331615433096885,Seattle,0.0552737638354301,3,1,0,1,0,7,4,2,3,2,0,1,0,3,2
66084,0,0,245156,0.631687581539154,154,0.1709171533584594,0.1588686108589172,Seattle,0.0392281375825405,0,0,2,2,0,1,0,6,6,1,0,0,0,3,1
66085,0,0,245154,0.631687581539154,154,0.1709171533584594,0.1588686108589172,Seattle,0.0392281375825405,0,0,2,2,0,1,0,6,6,1,0,0,0,2,1
66111,3,0,248926,1.2005404233932495,460,0.013270485214889,0.0010870159603655,Seattle,0.0949597880244255,1,2,0,0,2,4,6,1,0,7,0,0,0,0,1
66117,3,0,235308,1.2005404233932495,460,0.013270485214889,0.0010870159603655,Seattle,0.0949597880244255,1,2,0,0,2,4,6,1,0,7,0,0,0,2,1
66126,1,0,66276,1.2005404233932495,460,0.013270485214889,0.0010870159603655,Seattle,0.0949597880244255,1,2,0,0,2,4,6,1,0,7,0,4,0,1,1
66142,0,0,7746,1.036835551261902,264,0.0817495062947273,0.0656225010752677,Seattle,0.0581677481532096,1,0,1,2,1,3,1,4,5,2,0,0,0,4,3
66154,0,0,243520,1.036835551261902,264,0.0817495062947273,0.0656225010752677,Seattle,0.0581677481532096,1,0,1,2,1,3,1,4,5,2,0,1,0,0,1
66180,0,1,34092,0.4317319393157959,864,0.0014175431570038,0.0014175431570038,Seattle,0.2347520589828491,0,3,0,0,3,0,9,0,1,9,1,3,0,3,2
66209,0,0,249352,0.2944002449512481,222,0.1337561756372451,0.0816448032855987,Seattle,0.0629065409302711,0,0,2,2,1,0,0,5,5,3,0,0,0,3,1
66221,3,1,129894,0.9624778628349304,839,0.0557631328701972,0.0585432015359401,Seattle,0.1901552379131317,1,3,1,1,3,3,9,3,4,9,1,2,0,1,2
66225,4,0,187040,0.9624778628349304,839,0.0557631328701972,0.0585432015359401,Seattle,0.1901552379131317,1,3,1,1,3,3,9,3,4,9,0,0,0,1,2
66237,1,0,246110,0.9624778628349304,839,0.0557631328701972,0.0585432015359401,Seattle,0.1901552379131317,1,3,1,1,3,3,9,3,4,9,0,0,0,0,1
66238,0,0,244174,0.9624778628349304,839,0.0557631328701972,0.0585432015359401,Seattle,0.1901552379131317,1,3,1,1,3,3,9,3,4,9,0,1,0,1,1
66243,0,0,242918,0.9624778628349304,839,0.0557631328701972,0.0585432015359401,Seattle,0.1901552379131317,1,3,1,1,3,3,9,3,4,9,0,4,0,1,1
66267,5,0,246194,1.1754671335220337,485,0.0815590694546699,0.0001491949660703,Seattle,0.1011530384421348,1,2,1,0,3,4,7,4,0,7,0,0,0,2,1
66268,1,0,244792,1.1754671335220337,485,0.0815590694546699,0.0001491949660703,Seattle,0.1011530384421348,1,2,1,0,3,4,7,4,0,7,0,4,5,1,1
66277,8,0,237544,1.1754671335220337,485,0.0815590694546699,0.0001491949660703,Seattle,0.1011530384421348,1,2,1,0,3,4,7,4,0,7,0,1,0,1,1
66283,2,0,57104,1.1754671335220337,485,0.0815590694546699,0.0001491949660703,Seattle,0.1011530384421348,1,2,1,0,3,4,7,4,0,7,0,0,4,4,1
66297,3,0,27028,1.260512351989746,450,0.002605989575386,0.002605989575386,Seattle,0.0906043052673339,2,2,0,0,2,5,6,0,1,6,0,0,2,4,3
66311,0,1,237638,1.260512351989746,450,0.002605989575386,0.002605989575386,Seattle,0.0906043052673339,2,2,0,0,2,5,6,0,1,6,1,2,0,3,1
66338,1,1,165114,0.7349327206611633,748,0.0350976474583148,0.0012600716436281,Seattle,0.1839803010225296,0,3,1,0,3,2,9,2,1,9,1,2,0,0,2
66362,1,1,249064,0.7349327206611633,748,0.0350976474583148,0.0012600716436281,Seattle,0.1839803010225296,0,3,1,0,3,2,9,2,1,9,1,4,0,0,1
66363,2,0,249230,0.7349327206611633,748,0.0350976474583148,0.0012600716436281,Seattle,0.1839803010225296,0,3,1,0,3,2,9,2,1,9,0,1,0,2,1
66376,2,0,237418,0.7349327206611633,748,0.0350976474583148,0.0012600716436281,Seattle,0.1839803010225296,0,3,1,0,3,2,9,2,1,9,0,0,0,4,1
66377,2,0,243974,0.7349327206611633,748,0.0350976474583148,0.0012600716436281,Seattle,0.1839803010225296,0,3,1,0,3,2,9,2,1,9,0,0,0,1,1
66378,1,0,236516,0.7349327206611633,748,0.0350976474583148,0.0012600716436281,Seattle,0.1839803010225296,0,3,1,0,3,2,9,2,1,9,0,4,0,0,1
66385,5,7,54210,0.7349327206611633,748,0.0350976474583148,0.0012600716436281,Seattle,0.1839803010225296,0,3,1,0,3,2,9,2,1,9,0,5,5,1,1
66455,0,0,244008,1.2455017566680908,185,0.2813518941402435,0.1540228873491287,Seattle,0.0374841913580894,1,0,2,2,0,4,0,7,6,0,0,1,0,1,1
66459,0,0,242694,1.2455017566680908,185,0.2813518941402435,0.1540228873491287,Seattle,0.0374841913580894,1,0,2,2,0,4,0,7,6,0,0,0,0,0,1
66460,3,0,236364,1.2455017566680908,185,0.2813518941402435,0.1540228873491287,Seattle,0.0374841913580894,1,0,2,2,0,4,0,7,6,0,0,4,0,1,1
66461,3,0,235958,1.2455017566680908,185,0.2813518941402435,0.1540228873491287,Seattle,0.0374841913580894,1,0,2,2,0,4,0,7,6,0,0,0,0,0,1
66462,3,0,235526,1.2455017566680908,185,0.2813518941402435,0.1540228873491287,Seattle,0.0374841913580894,1,0,2,2,0,4,0,7,6,0,0,0,0,0,1
66463,3,0,235500,1.2455017566680908,185,0.2813518941402435,0.1540228873491287,Seattle,0.0374841913580894,1,0,2,2,0,4,0,7,6,0,0,0,0,0,1
66506,2,0,235924,1.0252175331115725,285,0.2933326959609985,0.1566345244646072,Seattle,0.0630758255720138,1,0,2,2,1,3,2,7,6,3,0,0,0,0,1
66508,2,0,235480,1.0252175331115725,285,0.2933326959609985,0.1566345244646072,Seattle,0.0630758255720138,1,0,2,2,1,3,2,7,6,3,0,0,0,0,1
66534,2,0,241600,2.628923177719116,383,0.16948963701725,0.0098551483824849,Seattle,0.0326197668910026,3,1,2,1,0,9,4,6,2,0,0,0,0,0,1
66576,4,0,245924,0.9066677689552308,120,0.2145665436983108,0.1598124504089355,Seattle,0.0277659855782985,1,0,2,2,0,2,0,6,6,0,0,0,0,0,1
66588,1,0,241986,0.9066677689552308,120,0.2145665436983108,0.1598124504089355,Seattle,0.0277659855782985,1,0,2,2,0,2,0,6,6,0,0,0,0,2,1
