id,study_card,stage
252878,NaN,1
252880,Subsidized Annual Pass,1
252882,Subsidized Annual Pass,1
252884,Subsidized Annual Pass,1
252886,10.0,1
252888,10.0,1
252890,10.0,1
252892,10.0,1
252894,10.0,1
252896,10.0,1
252898,10.0,1
252900,10.0,1
252902,10.0,1
252904,10.0,1
252906,Subsidized Annual Pass,1
252908,10.0,1
252910,Subsidized Annual Pass,1
252912,10.0,1
252914,10.0,3
252916,10.0,1
252918,10.0,1
252920,10.0,1
252922,10.0,1
252924,10.0,1
252926,Subsidized Annual Pass,1
252928,10.0,1
252930,10.0,1
252932,Subsidized Annual Pass,1
252934,10.0,1
252936,10.0,1
252938,Subsidized Annual Pass,1
252940,10.0,1
252942,10.0,1
252944,10.0,1
252946,10.0,1
252948,10.0,1
252950,10.0,1
252952,10.0,1
252954,10.0,1
252956,10.0,1
252958,10.0,1
252960,10.0,2
252962,10.0,1
252964,10.0,1
252966,10.0,1
252968,10.0,1
252970,10.0,1
252972,10.0,1
252974,10.0,1
252976,Subsidized Annual Pass,1
252978,10.0,1
252980,10.0,1
252982,10.0,1
252984,10.0,1
252986,10.0,1
252988,Subsidized Annual Pass,1
252990,Subsidized Annual Pass,1
252992,10.0,1
252994,10.0,1
252996,10.0,1
252998,10.0,1
253000,10.0,1
253002,10.0,1
253004,10.0,1
253006,Subsidized Annual Pass,1
253008,Subsidized Annual Pass,1
253010,10.0,1
253012,Subsidized Annual Pass,1
253014,10.0,1
253016,10.0,1
253018,10.0,1
253020,10.0,2
253022,10.0,1
253024,10.0,1
253026,10.0,1
253028,Subsidized Annual Pass,1
253030,10.0,1
253032,10.0,1
253034,Subsidized Annual Pass,2
253036,Subsidized Annual Pass,1
253038,Subsidized Annual Pass,1
253040,10.0,1
253042,Subsidized Annual Pass,1
253044,10.0,1
253046,10.0,1
253048,10.0,1
253050,10.0,1
253052,10.0,1
253054,10.0,1
253056,15.0,1
253058,10.0,1
253060,Subsidized Annual Pass,1
253062,10.0,1
253064,10.0,1
253066,10.0,1
253068,Subsidized Annual Pass,1
253070,10.0,1
253072,10.0,1
253074,10.0,1
253076,NaN,1
253078,10.0,1
253080,50.0,1
253082,Subsidized Annual Pass,1
253084,Subsidized Annual Pass,1
253086,10.0,1
253088,10.0,1
253090,NaN,1
253092,10.0,1
253094,NaN,1
253096,10.0,1
253098,Subsidized Annual Pass,1
253100,Subsidized Annual Pass,1
253102,10.0,1
253104,50.0,1
253106,10.0,1
253108,10.0,1
253110,10.0,1
253112,10.0,1
253114,10.0,1
253116,10.0,1
253118,Subsidized Annual Pass,1
253120,10.0,1
253122,10.0,1
253124,10.0,1
253126,NaN,1
253128,Subsidized Annual Pass,1
253130,10.0,1
253132,10.0,1
253134,10.0,1
253136,10.0,1
253138,10.0,1
253140,NaN,1
253142,NaN,1
253144,Subsidized Annual Pass,1
253146,Subsidized Annual Pass,1
253148,NaN,1
253150,NaN,1
253152,NaN,1
253154,NaN,1
253156,10.0,1
253158,Subsidized Annual Pass,1
253160,10.0,1
253162,10.0,1
253164,10.0,1
253166,Subsidized Annual Pass,1
253168,10.0,1
253170,10.0,2
253172,10.0,1
253174,10.0,1
253176,Subsidized Annual Pass,1
253178,Subsidized Annual Pass,1
253180,10.0,1
253182,10.0,1
253184,10.0,1
253186,Subsidized Annual Pass,1
253188,10.0,1
253190,10.0,1
253192,10.0,1
253194,10.0,1
253196,10.0,1
253198,10.0,1
253200,Subsidized Annual Pass,1
253202,Subsidized Annual Pass,1
253204,10.0,1
253206,10.0,1
253208,10.0,1
253210,NaN,1
253212,10.0,1
253214,10.0,1
253216,Subsidized Annual Pass,1
253218,10.0,1
253220,NaN,1
253222,10.0,1
253224,NaN,1
253226,10.0,1
253228,10.0,1
253230,10.0,1
253232,10.0,1
253234,10.0,1
253236,Subsidized Annual Pass,2
253238,NaN,1
253240,10.0,1
253242,Subsidized Annual Pass,1
253244,10.0,1
253246,10.0,1
253248,Subsidized Annual Pass,1
253250,10.0,1
253252,10.0,1
253254,10.0,1
253256,10.0,1
253258,Subsidized Annual Pass,1
253260,Subsidized Annual Pass,1
253262,10.0,1
253264,Subsidized Annual Pass,1
253266,10.0,1
253268,10.0,1
253270,Subsidized Annual Pass,1
253272,10.0,1
253274,10.0,1
253276,Subsidized Annual Pass,1
253278,10.0,1
253280,10.0,1
253282,10.0,1
253284,10.0,1
253286,10.0,1
253288,10.0,1
253290,10.0,1
253292,10.0,1
253294,10.0,1
253296,10.0,1
253298,10.0,1
253300,10.0,1
253302,10.0,1
253304,10.0,1
253306,10.0,1
253308,10.0,1
253310,10.0,1
253312,10.0,1
253314,10.0,1
253316,10.0,1
253318,10.0,1
253320,10.0,1
253322,10.0,1
253324,10.0,1
253326,10.0,1
253328,10.0,1
253330,10.0,1
253332,NaN,1
253334,10.0,1
253336,10.0,1
253338,10.0,1
253340,10.0,1
253342,10.0,2
253344,10.0,1
253346,10.0,1
253348,10.0,1
253350,10.0,1
253352,10.0,1
253354,NaN,1
253356,10.0,1
253358,10.0,1
253360,10.0,1
253362,10.0,1
253364,10.0,1
253366,10.0,1
253368,10.0,1
253370,10.0,1
253372,10.0,1
253374,10.0,1
253376,10.0,1
253378,10.0,1
253380,10.0,1
253382,10.0,1
253384,10.0,1
253386,10.0,1
253388,10.0,1
253390,10.0,1
253392,10.0,1
253394,10.0,1
253396,Subsidized Annual Pass,1
253398,10.0,1
253400,15.0,1
253402,Subsidized Annual Pass,1
253404,Subsidized Annual Pass,1
253406,NaN,1
253408,10.0,1
253410,10.0,1
253412,10.0,1
253414,10.0,1
253416,Subsidized Annual Pass,1
253418,10.0,1
253420,10.0,1
253422,Subsidized Annual Pass,2
253424,15.0,2
253426,50.0,1
253428,NaN,1
253430,NaN,1
253432,10.0,1
253434,Subsidized Annual Pass,1
253436,Subsidized Annual Pass,1
253438,10.0,1
253440,10.0,1
253442,10.0,1
253444,Subsidized Annual Pass,1
253446,10.0,1
253448,10.0,1
253450,10.0,1
253452,10.0,1
253454,10.0,1
253456,10.0,1
253458,10.0,1
253460,Subsidized Annual Pass,1
253462,Subsidized Annual Pass,1
253464,Subsidized Annual Pass,1
253466,10.0,1
253468,Subsidized Annual Pass,1
253470,Subsidized Annual Pass,1
253472,10.0,1
253474,Subsidized Annual Pass,1
253476,Subsidized Annual Pass,1
253478,10.0,1
253480,Subsidized Annual Pass,1
253482,10.0,1
253484,10.0,1
253486,Subsidized Annual Pass,1
253488,Subsidized Annual Pass,2
253490,Subsidized Annual Pass,1
253492,10.0,1
253494,10.0,1
253496,10.0,1
253498,10.0,1
253500,10.0,1
253502,10.0,1
253504,50.0,1
253506,Subsidized Annual Pass,1
253508,10.0,1
253510,10.0,1
253512,10.0,1
253514,10.0,1
253516,10.0,1
253518,10.0,1
253520,10.0,1
253522,Subsidized Annual Pass,1
253524,10.0,1
253526,10.0,1
253528,10.0,1
253530,10.0,1
253532,Subsidized Annual Pass,1
253534,10.0,1
253536,10.0,1
253538,10.0,1
253540,10.0,1
253542,10.0,1
253544,10.0,1
253546,10.0,1
253548,Subsidized Annual Pass,1
253550,10.0,1
253552,10.0,1
253554,10.0,1
253556,Subsidized Annual Pass,1
253558,Subsidized Annual Pass,1
253560,10.0,1
253562,10.0,1
253564,10.0,1
253566,10.0,1
253568,10.0,1
253570,10.0,1
253572,10.0,1
253574,10.0,1
253576,10.0,1
253578,10.0,1
253580,10.0,1
253582,10.0,1
253584,Subsidized Annual Pass,1
253586,10.0,1
253588,10.0,1
253590,10.0,1
253592,10.0,2
253594,10.0,1
253596,10.0,1
253598,10.0,1
253600,10.0,1
253602,10.0,1
253604,10.0,1
253606,10.0,1
253608,Subsidized Annual Pass,1
253610,10.0,1
253612,10.0,1
253614,10.0,1
253616,10.0,1
253618,10.0,1
253620,10.0,1
253624,10.0,1
253626,10.0,1
253628,10.0,1
253630,Subsidized Annual Pass,1
253632,Subsidized Annual Pass,1
253634,Subsidized Annual Pass,1
253636,Subsidized Annual Pass,1
253638,10.0,1
253640,10.0,1
253642,10.0,1
253644,10.0,1
253646,10.0,1
253648,10.0,1
253650,Subsidized Annual Pass,1
253652,10.0,1
253654,10.0,1
253656,10.0,1
253658,10.0,1
253660,Subsidized Annual Pass,1
253662,10.0,1
253664,10.0,1
253666,NaN,1
253668,10.0,1
253670,Subsidized Annual Pass,1
253672,Subsidized Annual Pass,1
253674,10.0,1
253676,Subsidized Annual Pass,1
253678,10.0,1
253680,10.0,1
253682,Subsidized Annual Pass,1
253684,Subsidized Annual Pass,1
253686,Subsidized Annual Pass,1
253688,Subsidized Annual Pass,1
253690,NaN,1
253692,Subsidized Annual Pass,1
253694,10.0,1
253696,NaN,1
253698,10.0,1
253700,Subsidized Annual Pass,1
253702,NaN,1
253704,10.0,1
253706,10.0,1
253708,10.0,1
253710,10.0,1
253712,10.0,1
253714,Subsidized Annual Pass,1
253716,Subsidized Annual Pass,1
253718,10.0,1
253720,10.0,1
253722,10.0,1
253724,10.0,1
253726,10.0,1
253728,10.0,1
253730,10.0,1
253732,10.0,1
253734,10.0,1
253736,10.0,1
253738,10.0,1
253740,10.0,1
253742,10.0,1
253744,10.0,1
253746,50.0,1
253748,10.0,1
253750,10.0,1
253752,10.0,1
253754,10.0,1
253756,10.0,1
253758,10.0,1
253760,10.0,1
253762,10.0,1
253764,10.0,1
253766,Subsidized Annual Pass,1
253768,Subsidized Annual Pass,1
253770,Subsidized Annual Pass,1
253772,10.0,1
253774,10.0,1
253776,10.0,1
253778,10.0,1
253780,10.0,1
253782,10.0,1
253784,10.0,2
253786,10.0,1
253788,10.0,1
253790,10.0,1
253792,Subsidized Annual Pass,1
253794,10.0,1
253796,10.0,1
253798,10.0,1
253800,10.0,1
253802,Subsidized Annual Pass,1
253804,10.0,1
253806,10.0,1
253808,10.0,1
253810,10.0,1
253812,10.0,1
253814,10.0,1
253816,10.0,1
253818,Subsidized Annual Pass,1
253820,Subsidized Annual Pass,1
253822,NaN,1
253824,NaN,1
253826,NaN,1
253828,10.0,1
253830,NaN,1
253832,NaN,1
253834,10.0,1
253836,NaN,1
253838,Subsidized Annual Pass,1
253840,NaN,1
253842,NaN,1
253844,NaN,1
253846,Subsidized Annual Pass,1
253848,Subsidized Annual Pass,1
253850,NaN,2
253852,Subsidized Annual Pass,1
253854,NaN,1
253856,Subsidized Annual Pass,1
253858,10.0,1
253860,Subsidized Annual Pass,1
253862,Subsidized Annual Pass,1
253864,10.0,1
253866,10.0,1
253868,Subsidized Annual Pass,1
253870,10.0,1
253872,Subsidized Annual Pass,1
253874,Subsidized Annual Pass,1
253876,10.0,1
253880,Subsidized Annual Pass,1
253882,Subsidized Annual Pass,1
253884,10.0,1
253886,10.0,1
253888,NaN,1
253890,10.0,1
253892,Subsidized Annual Pass,1
253894,NaN,1
253896,10.0,1
253898,10.0,1
253900,Subsidized Annual Pass,1
253902,10.0,1
253904,10.0,1
253906,10.0,1
253908,10.0,1
253910,10.0,1
253912,10.0,1
253914,Subsidized Annual Pass,1
253916,Subsidized Annual Pass,1
253918,10.0,1
253920,10.0,1
253922,Subsidized Annual Pass,1
253924,10.0,1
253926,NaN,1
253928,10.0,1
253930,NaN,1
253932,NaN,1
253934,NaN,1
253936,NaN,1
253938,NaN,1
253944,NaN,1
253946,NaN,1
253948,NaN,1
253950,NaN,1
253952,NaN,1
253954,NaN,1
253956,10.0,1
253958,NaN,1
253960,10.0,1
253962,10.0,1
253964,10.0,1
253966,Subsidized Annual Pass,1
253968,10.0,1
253970,10.0,1
253972,10.0,1
253974,10.0,1
253976,10.0,1
253978,Subsidized Annual Pass,1
253980,Subsidized Annual Pass,1
253982,10.0,1
253984,Subsidized Annual Pass,1
253986,Subsidized Annual Pass,1
253988,10.0,1
253990,10.0,1
253992,Subsidized Annual Pass,1
253994,10.0,1
253996,Subsidized Annual Pass,1
253998,NaN,1
254000,10.0,1
254002,10.0,1
254004,Subsidized Annual Pass,1
254006,Subsidized Annual Pass,1
254008,10.0,1
254010,10.0,1
254012,10.0,1
254014,Subsidized Annual Pass,1
254016,10.0,1
254018,10.0,1
254020,10.0,1
254022,10.0,1
254024,10.0,1
254026,10.0,1
254028,Subsidized Annual Pass,1
254030,10.0,1
254032,10.0,1
254034,10.0,1
254036,10.0,1
254038,10.0,1
254040,10.0,1
254042,Subsidized Annual Pass,2
254044,10.0,1
254046,Subsidized Annual Pass,1
254048,Subsidized Annual Pass,1
254050,Subsidized Annual Pass,1
254052,10.0,1
254054,10.0,1
254056,10.0,1
254058,10.0,1
254060,Subsidized Annual Pass,1
254062,10.0,1
254064,10.0,1
254066,10.0,1
254068,10.0,1
254070,10.0,1
254072,10.0,1
254074,10.0,1
254076,10.0,1
254078,10.0,1
254080,10.0,1
254082,10.0,1
254084,10.0,1
254086,Subsidized Annual Pass,1
254088,10.0,1
254090,10.0,1
254092,10.0,2
254094,Subsidized Annual Pass,1
254096,10.0,1
254098,10.0,1
254100,10.0,1
254102,10.0,1
254104,NaN,1
254106,10.0,2
254108,10.0,1
254110,10.0,1
254112,10.0,1
254114,Subsidized Annual Pass,1
254116,10.0,1
254118,Subsidized Annual Pass,1
254120,10.0,1
254122,10.0,1
254124,10.0,1
254126,10.0,1
254128,10.0,1
254130,10.0,1
254132,10.0,1
254134,10.0,1
254136,10.0,1
254138,10.0,1
254140,10.0,1
254142,10.0,1
254144,10.0,1
254148,Subsidized Annual Pass,1
254150,10.0,1
254152,10.0,1
254154,Subsidized Annual Pass,1
254156,10.0,1
254158,10.0,1
254160,NaN,1
254162,Subsidized Annual Pass,1
254164,10.0,1
254166,Subsidized Annual Pass,2
254168,Subsidized Annual Pass,1
254170,10.0,1
254172,50.0,1
254174,Subsidized Annual Pass,1
254176,10.0,1
254178,10.0,1
254180,Subsidized Annual Pass,1
254182,10.0,1
254184,10.0,1
254186,10.0,1
254188,10.0,1
254190,10.0,1
254192,10.0,1
254194,10.0,1
254196,10.0,1
254198,NaN,1
254200,10.0,1
254202,Subsidized Annual Pass,1
254204,10.0,1
254206,10.0,1
254208,10.0,1
254210,10.0,1
254212,Subsidized Annual Pass,1
254214,10.0,1
254216,10.0,1
254218,Subsidized Annual Pass,1
254220,10.0,1
254222,10.0,1
254224,10.0,1
254228,10.0,1
254230,10.0,1
254232,10.0,1
254234,10.0,1
254236,Subsidized Annual Pass,1
254238,Subsidized Annual Pass,1
254240,10.0,1
254242,10.0,1
254244,10.0,1
254246,10.0,1
254248,10.0,1
254250,10.0,1
254252,10.0,1
254254,10.0,1
254256,10.0,1
254258,10.0,1
254260,10.0,1
254262,10.0,1
254264,10.0,2
254266,10.0,1
254268,10.0,1
254270,10.0,1
254272,10.0,1
254274,10.0,1
254276,10.0,1
254278,10.0,1
254280,10.0,1
254282,10.0,1
254284,10.0,1
254286,10.0,1
254288,Subsidized Annual Pass,1
254290,10.0,2
254292,10.0,1
254294,10.0,1
254296,10.0,1
254298,10.0,1
254300,NaN,1
254302,10.0,1
254304,10.0,1
254306,10.0,1
254308,Subsidized Annual Pass,1
254310,10.0,1
254312,10.0,1
254314,10.0,1
254316,10.0,1
254318,10.0,1
254320,Subsidized Annual Pass,1
254322,NaN,1
254324,NaN,1
254326,10.0,1
254328,10.0,1
254330,10.0,1
254332,Subsidized Annual Pass,1
254334,10.0,1
254336,10.0,1
254340,Subsidized Annual Pass,1
254342,10.0,1
254344,Subsidized Annual Pass,1
254346,10.0,1
254348,10.0,1
254350,10.0,1
254352,Subsidized Annual Pass,1
254354,10.0,1
254356,NaN,1
254358,10.0,1
254360,10.0,1
254362,10.0,1
254364,Subsidized Annual Pass,1
254366,10.0,1
254368,10.0,1
254370,10.0,1
254372,Subsidized Annual Pass,1
254374,10.0,1
254376,10.0,1
254378,10.0,1
254380,10.0,1
254382,10.0,1
254384,10.0,1
254386,10.0,1
254388,10.0,1
254390,10.0,1
254392,10.0,1
254394,Subsidized Annual Pass,1
254396,10.0,1
254398,10.0,1
254400,10.0,1
254402,10.0,1
254404,Subsidized Annual Pass,1
254406,10.0,1
254408,10.0,2
254410,10.0,1
254412,10.0,1
254414,10.0,2
254416,10.0,1
254418,10.0,1
254420,Subsidized Annual Pass,1
254422,10.0,1
254424,10.0,1
254426,10.0,1
254428,10.0,1
254430,Subsidized Annual Pass,1
254432,Subsidized Annual Pass,1
254434,10.0,1
254436,Subsidized Annual Pass,1
254438,10.0,1
254440,10.0,1
254442,10.0,1
254444,10.0,1
254446,10.0,1
254448,10.0,1
254450,10.0,1
254452,10.0,1
254454,10.0,2
254456,Subsidized Annual Pass,1
254458,10.0,1
254460,10.0,1
254462,10.0,1
254464,10.0,1
254466,10.0,1
254468,10.0,1
254470,10.0,1
254472,10.0,1
254474,Subsidized Annual Pass,1
254476,10.0,1
254478,10.0,1
254480,10.0,1
254482,NaN,1
254484,10.0,2
254486,NaN,1
254488,Subsidized Annual Pass,1
254490,10.0,1
254492,10.0,1
254494,10.0,1
254496,10.0,1
254498,10.0,1
254500,10.0,1
254502,10.0,1
254504,Subsidized Annual Pass,1
254506,Subsidized Annual Pass,1
254508,10.0,1
254510,10.0,1
254512,10.0,1
254514,10.0,2
254516,10.0,1
254518,Subsidized Annual Pass,1
254520,10.0,1
254522,10.0,1
254526,Subsidized Annual Pass,1
254528,10.0,1
254530,10.0,1
254532,10.0,1
254534,10.0,1
254536,10.0,1
254538,Subsidized Annual Pass,1
254540,10.0,1
254542,Subsidized Annual Pass,1
254544,10.0,1
254546,Subsidized Annual Pass,1
254548,Subsidized Annual Pass,1
254550,10.0,1
254552,10.0,1
254554,10.0,2
254556,10.0,1
254558,Subsidized Annual Pass,1
254560,10.0,1
254562,Subsidized Annual Pass,1
254564,10.0,1
254566,Subsidized Annual Pass,1
254568,10.0,1
254570,10.0,1
254572,10.0,1
254574,10.0,2
254576,Subsidized Annual Pass,1
254578,Subsidized Annual Pass,1
254580,10.0,1
254582,Subsidized Annual Pass,1
254584,Subsidized Annual Pass,1
254586,10.0,1
254588,Subsidized Annual Pass,1
254590,10.0,1
254592,Subsidized Annual Pass,1
254594,Subsidized Annual Pass,1
254596,NaN,1
254598,10.0,1
254600,Subsidized Annual Pass,1
254602,10.0,1
254604,NaN,1
254606,10.0,1
254608,10.0,1
254610,10.0,1
254612,Subsidized Annual Pass,1
254614,10.0,1
254616,Subsidized Annual Pass,1
254618,Subsidized Annual Pass,1
254620,NaN,1
254626,10.0,1
254628,Subsidized Annual Pass,1
254630,Subsidized Annual Pass,1
254632,10.0,1
254638,10.0,1
254640,NaN,1
254642,10.0,1
254644,10.0,1
254646,10.0,1
254648,10.0,1
254650,10.0,1
254652,10.0,1
254654,10.0,1
254656,Subsidized Annual Pass,1
254658,10.0,1
254660,10.0,1
254662,10.0,1
254664,Subsidized Annual Pass,1
254666,10.0,1
254668,10.0,1
254670,10.0,1
254672,10.0,1
254674,10.0,1
254676,NaN,1
254678,10.0,1
254680,10.0,1
254682,10.0,1
254684,Subsidized Annual Pass,1
254686,10.0,1
254688,10.0,1
254690,10.0,1
254692,10.0,1
254694,10.0,1
254696,10.0,1
254698,10.0,1
254700,10.0,1
254702,10.0,2
254704,Subsidized Annual Pass,1
254706,10.0,1
254708,Subsidized Annual Pass,1
254710,10.0,1
254712,10.0,1
254714,Subsidized Annual Pass,1
254716,Subsidized Annual Pass,1
254718,10.0,1
254720,Subsidized Annual Pass,1
254722,10.0,1
254724,10.0,1
254726,Subsidized Annual Pass,1
254728,10.0,1
254730,10.0,1
254732,10.0,1
254734,10.0,1
254736,10.0,1
254738,10.0,1
254740,Subsidized Annual Pass,1
254742,10.0,1
254744,Subsidized Annual Pass,1
254746,10.0,1
254748,10.0,1
254750,10.0,2
254752,10.0,1
254754,10.0,1
254756,NaN,2
254758,Subsidized Annual Pass,1
254760,10.0,1
254762,Subsidized Annual Pass,1
254764,NaN,1
254766,10.0,1
254768,NaN,1
254770,NaN,1
254772,Subsidized Annual Pass,1
254774,10.0,1
254776,10.0,1
254778,NaN,1
254780,Subsidized Annual Pass,1
254782,NaN,1
254784,10.0,1
254786,NaN,1
254788,NaN,1
254790,10.0,1
254792,NaN,1
254794,NaN,1
254796,NaN,1
254798,NaN,1
254800,NaN,1
254802,NaN,1
254804,NaN,1
254806,NaN,1
254808,10.0,1
254810,NaN,1
254812,NaN,1
254814,10.0,1
254816,NaN,1
254818,10.0,1
254820,10.0,2
254822,10.0,1
254824,10.0,1
254826,NaN,1
254828,NaN,1
254830,Subsidized Annual Pass,1
254832,NaN,1
254834,NaN,1
254836,NaN,1
254838,NaN,1
254840,10.0,1
254842,NaN,1
254844,NaN,1
254846,Subsidized Annual Pass,1
254848,10.0,1
254850,10.0,1
254852,10.0,1
254854,10.0,1
254856,10.0,1
254858,10.0,1
254860,Subsidized Annual Pass,1
254862,10.0,1
254864,10.0,1
254866,10.0,1
254868,10.0,1
254870,10.0,1
254872,NaN,1
254874,NaN,1
254876,NaN,1
254878,NaN,1
254880,10.0,1
254882,NaN,1
254884,NaN,2
254886,NaN,1
254888,NaN,1
254890,NaN,1
254892,NaN,1
254894,NaN,1
254896,NaN,1
254900,NaN,1
254902,NaN,1
254904,10.0,2
254906,Subsidized Annual Pass,1
254908,Subsidized Annual Pass,1
254910,10.0,1
254912,10.0,1
254914,10.0,1
254916,Subsidized Annual Pass,1
254918,Subsidized Annual Pass,1
254920,10.0,1
254922,10.0,1
254924,10.0,1
254926,Subsidized Annual Pass,1
254928,Subsidized Annual Pass,1
254930,10.0,1
254932,Subsidized Annual Pass,1
254934,10.0,1
254936,10.0,1
254938,Subsidized Annual Pass,1
254940,10.0,1
254942,Subsidized Annual Pass,1
254944,Subsidized Annual Pass,1
254946,10.0,1
254948,10.0,1
254950,10.0,2
254952,10.0,1
254954,Subsidized Annual Pass,1
254956,10.0,1
254958,Subsidized Annual Pass,1
254960,Subsidized Annual Pass,1
254962,10.0,1
254964,10.0,1
254966,10.0,1
254968,10.0,1
254970,NaN,1
254972,Subsidized Annual Pass,1
254974,10.0,1
254976,NaN,1
254978,10.0,1
254980,10.0,1
254982,10.0,1
254984,NaN,1
254986,10.0,1
254988,10.0,1
254990,10.0,1
254992,Subsidized Annual Pass,1
254994,10.0,1
254996,10.0,1
254998,10.0,1
255000,10.0,1
255002,Subsidized Annual Pass,1
255004,10.0,1
255006,10.0,1
255008,10.0,1
255010,Subsidized Annual Pass,1
255012,Subsidized Annual Pass,1
255014,10.0,1
255016,10.0,1
255018,10.0,2
255020,10.0,1
255022,10.0,1
255024,10.0,1
255026,10.0,1
255032,10.0,1
255034,10.0,1
255036,Subsidized Annual Pass,1
255038,10.0,1
255040,10.0,1
255042,10.0,1
255044,10.0,1
255046,10.0,1
255048,Subsidized Annual Pass,1
255050,Subsidized Annual Pass,1
255052,10.0,1
255054,10.0,1
255056,10.0,1
255058,10.0,1
255060,Subsidized Annual Pass,1
255062,Subsidized Annual Pass,1
255064,10.0,1
255066,10.0,1
255068,10.0,1
255070,Subsidized Annual Pass,1
255072,10.0,1
255074,10.0,1
255076,10.0,1
255078,10.0,1
255080,10.0,1
255082,10.0,2
255084,10.0,1
255086,10.0,1
255088,10.0,1
255090,Subsidized Annual Pass,1
255092,10.0,1
255094,Subsidized Annual Pass,1
255096,10.0,1
255098,Subsidized Annual Pass,1
255100,Subsidized Annual Pass,1
255102,10.0,1
255104,10.0,1
255106,Subsidized Annual Pass,1
255108,Subsidized Annual Pass,1
255110,10.0,1
255112,Subsidized Annual Pass,1
255114,10.0,1
255116,10.0,1
255118,10.0,1
255122,10.0,1
255124,10.0,1
255126,10.0,1
255128,10.0,1
255130,10.0,1
255132,10.0,1
255134,10.0,1
255136,10.0,1
255138,10.0,1
255140,10.0,1
255142,10.0,1
255144,Subsidized Annual Pass,1
255146,10.0,1
255148,10.0,1
255150,10.0,1
255152,Subsidized Annual Pass,1
255154,Subsidized Annual Pass,1
255156,10.0,1
255158,Subsidized Annual Pass,1
255160,10.0,1
255162,10.0,1
255164,10.0,1
255166,10.0,1
255168,10.0,1
255170,10.0,1
255172,10.0,1
255174,10.0,1
255176,10.0,1
255178,10.0,1
255180,10.0,1
255182,10.0,1
255184,10.0,1
255186,Subsidized Annual Pass,1
255188,10.0,1
255190,Subsidized Annual Pass,1
255192,10.0,1
255194,10.0,1
255196,10.0,1
255198,10.0,1
255200,Subsidized Annual Pass,1
255202,10.0,1
255204,10.0,1
255206,10.0,1
255208,10.0,1
255210,10.0,1
255212,10.0,1
255214,Subsidized Annual Pass,1
255216,10.0,1
255220,10.0,1
255222,10.0,1
255224,10.0,1
255226,10.0,1
255228,Subsidized Annual Pass,1
255230,Subsidized Annual Pass,1
255232,Subsidized Annual Pass,1
255234,70.0,1
255236,10.0,1
255238,Subsidized Annual Pass,1
255240,Subsidized Annual Pass,1
255242,10.0,1
255244,10.0,1
255246,Subsidized Annual Pass,1
255248,10.0,1
255250,10.0,1
255252,10.0,1
255254,10.0,1
255256,10.0,1
255258,10.0,1
255260,10.0,1
255262,10.0,1
255264,10.0,1
255266,10.0,1
255268,10.0,1
255270,10.0,1
255272,10.0,1
255274,10.0,1
255276,10.0,1
255278,10.0,1
255280,NaN,1
255282,10.0,1
255284,10.0,1
255286,NaN,1
255288,Subsidized Annual Pass,1
255290,10.0,1
255292,10.0,1
255294,10.0,1
255296,Subsidized Annual Pass,1
255298,Subsidized Annual Pass,1
255300,10.0,1
255302,10.0,1
255304,10.0,1
255306,Subsidized Annual Pass,1
255308,10.0,1
255310,10.0,1
255312,10.0,1
255314,10.0,1
255316,NaN,1
255318,NaN,1
255320,NaN,1
255322,10.0,2
255324,10.0,1
255326,10.0,1
255328,10.0,1
255330,10.0,1
255332,Subsidized Annual Pass,1
255334,10.0,1
255336,10.0,1
255338,10.0,1
255340,Subsidized Annual Pass,1
255342,Subsidized Annual Pass,1
255344,Subsidized Annual Pass,1
255346,10.0,1
255348,10.0,1
255350,10.0,1
255352,10.0,1
255354,10.0,1
255356,10.0,1
255358,10.0,1
255360,10.0,1
255362,10.0,1
255364,10.0,1
255366,10.0,1
255368,10.0,1
255370,10.0,1
255372,10.0,1
255374,10.0,1
255376,10.0,1
255378,10.0,1
255380,Subsidized Annual Pass,1
255382,Subsidized Annual Pass,1
255384,10.0,2
255386,10.0,1
255388,10.0,1
255390,10.0,1
255392,10.0,1
255394,Subsidized Annual Pass,1
255396,10.0,1
255398,10.0,1
255400,10.0,1
255402,10.0,1
255404,10.0,1
255406,10.0,1
255408,10.0,1
255410,10.0,1
255412,Subsidized Annual Pass,1
255414,10.0,1
255416,10.0,1
255418,10.0,1
255420,Subsidized Annual Pass,1
255422,10.0,1
255424,10.0,1
255426,10.0,1
255428,10.0,1
255430,10.0,1
255432,10.0,1
255434,10.0,1
255436,Subsidized Annual Pass,1
255438,10.0,1
255440,10.0,1
255442,10.0,1
255444,Subsidized Annual Pass,1
255446,NaN,2
255452,10.0,1
255454,10.0,1
255456,10.0,1
255458,10.0,1
255460,10.0,1
255462,10.0,1
255464,Subsidized Annual Pass,1
255466,Subsidized Annual Pass,1
255468,Subsidized Annual Pass,1
255470,Subsidized Annual Pass,1
255472,Subsidized Annual Pass,1
255474,Subsidized Annual Pass,1
255476,Subsidized Annual Pass,1
255478,NaN,1
255480,NaN,1
255482,10.0,1
255484,10.0,1
255486,10.0,1
255488,10.0,1
255490,10.0,1
255492,10.0,1
255494,10.0,1
255496,10.0,2
255498,10.0,1
255500,10.0,1
255502,10.0,1
255504,10.0,1
255506,10.0,1
255508,10.0,1
255510,10.0,1
255512,10.0,1
255514,10.0,1
255516,10.0,2
255518,10.0,1
255520,10.0,1
255522,10.0,1
255524,Subsidized Annual Pass,1
255526,10.0,1
255528,10.0,1
255530,10.0,1
255532,10.0,1
255534,10.0,1
255536,10.0,1
