,RaceDesc,SAP,count_enroll,OverallJobAccess_quantileNum_4q,lowwagelaborforce_quantileNum_4q,Access30Transit_quantileNum_4q,Access30Transit_ts_quantileNum_4q,spatialmismatch_quantileNum_4q,Agency,Language,Age_bin
22102,7,0,1,1,0,2,1,0,1,0,0
22103,8,0,1,1,0,2,1,0,0,0,4
22104,2,0,1,1,0,2,1,0,1,0,0
22105,5,0,1,1,0,2,1,0,1,0,3
22106,0,0,1,0,0,0,0,1,1,0,1
22107,1,0,1,0,0,0,0,1,3,0,3
22108,0,0,1,0,1,0,0,2,0,0,4
22109,3,0,1,0,1,0,0,2,0,0,3
22110,0,1,1,0,1,0,0,2,0,0,1
22111,3,0,1,0,1,2,2,2,4,2,4
22112,0,0,1,0,1,2,2,2,0,0,2
22113,1,1,2,0,1,2,2,2,0,0,1
22114,0,0,1,0,1,2,2,2,0,0,1
22115,1,0,1,0,1,2,2,2,1,0,1
22116,1,0,1,0,1,2,2,2,0,5,3
22117,3,0,1,0,1,2,2,2,0,0,2
22118,4,0,1,0,1,2,2,2,0,0,1
22119,2,0,1,0,1,2,2,2,0,0,0
22120,3,0,1,0,1,2,2,2,0,2,0
22121,0,0,1,0,1,2,2,2,0,0,2
22122,0,1,1,0,1,2,2,2,2,0,3
22123,1,1,1,0,1,2,2,2,2,0,3
22124,1,1,1,0,1,2,2,2,2,0,3
22125,0,0,1,0,1,2,2,2,4,0,1
22126,2,0,1,0,1,2,2,2,0,0,4
22127,0,0,1,1,2,0,0,2,1,0,1
22128,2,0,1,1,2,0,0,2,1,0,2
22129,4,0,1,1,2,0,0,2,0,0,2
22130,3,0,1,0,1,0,0,3,0,0,0
22131,0,0,1,0,1,0,0,3,0,0,2
22132,3,0,1,0,1,0,0,3,0,2,4
22133,0,0,1,0,1,0,0,3,0,0,2
22134,3,0,1,0,1,0,0,3,0,2,4
22135,4,0,1,0,1,0,0,3,0,0,1
22136,1,1,1,1,1,0,0,2,2,0,2
22137,0,1,1,1,1,0,0,2,2,0,0
22138,0,1,1,1,1,0,0,2,2,0,3
22139,0,1,1,1,1,0,0,2,2,0,0
22140,5,0,1,1,1,0,0,2,1,0,2
22141,4,1,1,1,1,0,0,2,0,0,5
22142,6,1,1,1,1,0,0,2,2,0,2
22143,2,0,1,1,3,0,0,3,0,0,0
22144,0,0,1,1,3,0,0,3,1,0,1
22145,0,0,1,0,0,2,2,1,1,0,3
22146,3,0,1,0,0,2,2,1,0,2,0
22147,4,1,1,0,0,2,2,1,0,0,1
22148,0,0,1,0,1,0,0,2,0,0,4
22149,0,0,1,2,0,2,2,0,4,0,0
22150,2,0,1,2,0,2,2,0,0,0,0
22151,2,0,1,2,0,2,2,0,0,0,2
22152,4,0,1,0,1,0,0,2,0,0,0
22153,2,0,1,0,1,0,0,2,0,0,1
22154,1,0,1,0,1,0,0,2,1,0,2
22155,0,1,1,0,1,0,0,2,3,0,4
22156,2,1,1,0,1,0,0,2,0,1,5
22157,1,0,1,0,1,0,0,2,0,0,0
22158,1,1,1,0,1,0,0,2,2,0,1
22159,0,1,1,0,1,0,0,2,3,0,3
22160,5,1,1,0,1,0,0,2,2,0,2
22161,0,0,1,0,0,0,0,1,0,0,1
22162,0,0,1,0,0,0,0,1,1,0,1
22163,1,0,1,0,2,0,0,3,0,0,4
22164,3,1,1,0,2,0,0,3,0,0,1
22165,0,0,1,0,2,0,0,3,0,0,2
22166,3,0,1,0,2,0,0,3,0,0,2
22167,0,1,1,0,2,0,0,3,0,0,3
22168,3,0,1,0,2,0,0,3,0,2,4
22169,0,0,1,0,2,0,0,3,1,0,3
22170,0,0,1,0,1,0,0,2,1,0,2
22171,5,0,2,0,1,0,0,2,0,0,2
22172,0,0,1,0,1,0,0,2,0,0,4
22173,0,0,1,0,1,0,0,2,1,0,3
22174,0,0,1,0,1,0,0,2,1,0,4
22175,0,1,1,0,1,0,0,2,0,0,5
22176,0,0,1,2,0,0,0,0,1,0,3
22177,0,1,2,2,0,0,0,0,0,5,5
22178,3,0,1,2,0,0,0,0,0,2,3
22179,5,0,1,2,0,0,0,0,1,0,1
22180,2,0,1,2,0,0,0,0,0,0,3
22181,0,0,1,2,0,0,0,0,5,0,1
22182,3,0,1,0,0,1,1,0,0,0,0
22183,0,0,1,0,0,1,1,0,1,0,3
22184,0,1,1,1,0,1,2,0,2,0,3
22185,0,0,1,1,0,1,2,0,1,0,4
22186,1,1,1,1,0,1,2,0,2,0,4
22187,1,0,1,3,0,1,1,0,1,0,4
22188,2,1,1,3,0,1,1,0,0,0,5
22189,0,0,1,3,0,1,1,0,0,0,4
22190,0,1,1,3,0,1,1,0,2,0,2
22191,0,0,1,3,0,1,1,0,1,0,2
22192,0,0,1,3,0,1,1,0,1,0,3
22193,0,0,1,3,0,1,1,0,1,0,3
22194,0,0,1,3,0,1,1,0,1,0,2
22195,0,0,1,1,2,1,1,3,1,0,1
22196,2,0,1,1,2,1,1,3,5,0,0
22197,0,0,1,1,2,1,1,3,0,0,0
22198,1,0,1,1,2,1,1,3,1,0,3
22199,4,0,1,1,2,1,1,3,0,0,2
22200,0,0,1,1,2,1,1,3,0,0,1
22201,1,0,1,1,2,1,1,3,1,0,0
22202,0,1,1,1,2,1,1,3,2,0,3
22203,0,1,1,2,0,2,2,0,0,0,3
22204,0,0,1,2,0,2,2,0,4,0,1
22205,3,0,1,2,0,2,2,0,0,0,1
22206,3,0,1,0,0,0,0,0,0,0,3
22207,2,0,1,0,0,0,0,0,1,5,1
22208,3,0,1,0,0,0,0,0,0,2,3
22209,3,0,1,0,1,0,1,2,0,2,2
22210,1,0,1,0,1,0,1,2,0,0,2
22211,3,0,1,0,1,0,1,2,0,2,2
22212,2,0,1,0,1,0,1,2,0,0,2
22213,0,1,1,0,1,0,1,2,2,0,3
22214,0,0,1,0,1,0,1,2,0,0,3
22215,4,1,1,0,1,0,1,2,0,0,4
22216,0,0,1,0,1,0,1,2,4,0,1
22217,4,0,1,0,1,0,1,2,0,0,1
22218,3,0,1,0,1,0,1,2,0,2,0
22219,3,0,1,0,1,0,1,2,0,2,2
22220,0,1,1,3,0,1,0,0,3,0,2
22221,1,1,2,3,0,1,0,0,0,0,4
22222,0,0,1,3,0,1,0,0,0,0,0
22223,0,0,1,2,2,0,0,2,0,0,2
22224,3,0,1,2,2,0,0,2,1,0,1
22225,0,0,1,2,2,0,0,2,0,0,3
22226,1,0,1,2,2,0,0,2,1,0,1
22227,1,0,1,2,2,0,0,2,1,0,1
22228,0,0,1,0,2,0,0,3,4,0,2
22229,0,0,1,0,2,0,0,3,1,0,2
22230,1,1,1,0,2,0,0,3,2,0,2
22231,2,0,1,0,2,0,0,3,0,0,0
22232,3,1,1,0,2,0,0,3,2,0,2
22233,0,0,1,2,1,2,2,1,5,0,2
22234,2,0,1,2,1,2,2,1,0,1,1
22235,6,1,1,2,1,2,2,1,2,0,1
22236,4,0,1,2,1,2,2,1,0,0,0
22237,0,0,1,0,1,1,1,2,0,0,2
22238,0,1,2,0,1,1,1,2,3,0,3
22239,2,0,1,0,1,1,1,2,0,0,1
22240,0,0,1,0,1,1,1,2,0,0,0
22241,5,1,1,0,1,1,1,2,2,5,0
22242,5,1,1,0,1,1,1,2,2,0,1
22243,4,0,1,0,1,1,1,2,2,3,0
22244,2,0,1,0,1,1,1,2,0,5,4
22245,0,0,1,0,1,1,1,2,1,0,0
22246,5,0,1,0,1,1,1,2,1,0,0
22247,3,0,1,0,1,2,2,2,0,0,1
22248,0,0,1,0,1,2,2,2,0,0,2
22249,2,0,1,0,1,2,2,2,0,0,1
22250,0,0,1,0,1,2,2,2,0,0,1
22251,0,0,1,0,1,2,2,2,0,0,2
22252,0,1,1,1,2,1,0,2,2,0,1
22253,2,0,1,1,2,1,0,2,0,0,2
22254,2,0,1,1,2,1,0,2,1,0,2
22255,2,0,1,1,2,1,0,2,1,0,3
22256,5,1,1,1,2,1,0,2,2,0,2
22257,6,0,1,1,2,1,0,2,1,0,1
22258,0,0,1,0,2,0,0,3,3,0,4
22259,0,0,1,0,2,0,0,3,0,0,2
22260,3,0,1,0,2,0,0,3,0,0,0
22261,3,0,1,0,2,0,0,3,5,0,0
22262,0,0,1,0,2,0,0,3,1,0,0
22263,6,0,1,0,2,0,0,3,5,0,5
22264,1,1,1,1,0,2,0,1,2,0,3
22265,0,0,1,1,0,2,0,1,2,0,3
22266,0,0,1,1,0,2,0,1,1,0,2
22267,0,0,1,1,2,1,0,3,1,0,0
22268,2,0,1,1,2,1,0,3,1,5,2
22269,0,1,1,1,2,1,0,3,2,0,1
22270,5,0,1,2,1,1,1,1,0,0,0
22271,0,0,1,2,1,1,1,1,0,0,2
22272,5,0,1,2,1,1,1,1,1,0,1
22273,3,0,1,2,1,1,1,1,0,0,0
22274,0,0,1,2,1,1,1,1,1,0,4
22275,0,0,1,2,1,1,1,1,1,0,1
22276,0,0,1,2,1,1,1,1,1,0,1
22277,0,1,1,2,1,1,1,1,2,0,3
22278,0,0,1,0,0,0,0,0,0,0,0
22279,2,0,1,0,0,0,0,0,1,0,2
22280,1,0,1,0,0,0,0,0,0,0,1
22281,2,0,2,1,3,0,0,3,5,0,0
22282,0,0,1,1,3,0,0,3,1,0,3
22283,0,0,1,1,3,0,0,3,1,0,1
22284,3,0,1,1,3,0,0,3,0,2,2
22285,0,0,1,1,3,0,0,3,0,0,2
22286,4,0,1,1,3,0,0,3,0,0,2
22287,2,0,2,2,2,3,3,2,2,0,1
22288,0,1,2,2,2,3,3,2,0,0,2
22289,2,1,2,2,2,3,3,2,0,1,5
22290,0,0,1,2,2,3,3,2,0,0,3
22291,0,0,1,2,2,3,3,2,4,0,2
22292,2,0,1,2,2,3,3,2,0,0,4
22293,0,0,1,2,2,3,3,2,0,0,0
22294,4,0,1,2,2,3,3,2,0,0,1
22295,1,0,1,2,2,3,3,2,5,0,2
22296,3,1,1,2,2,3,3,2,3,0,2
22297,1,0,1,2,2,3,3,2,1,0,1
22298,0,0,1,2,2,3,3,2,5,0,1
22299,0,0,1,2,2,3,3,2,0,0,3
22300,0,0,1,2,2,3,3,2,0,0,4
22301,4,1,1,2,2,3,3,2,0,0,2
22302,5,0,1,2,2,3,3,2,0,0,1
22303,4,0,1,2,2,3,3,2,0,0,2
22304,2,0,1,2,2,3,3,2,0,0,2
22305,2,0,1,2,2,3,3,2,0,0,0
22306,0,0,1,2,2,3,3,2,1,0,1
22307,5,0,1,2,2,3,3,2,0,5,2
22308,5,0,1,2,2,3,3,2,0,5,4
22309,0,0,1,2,2,3,3,2,0,0,1
22310,5,0,1,2,2,3,3,2,0,0,0
22311,0,0,1,2,2,3,3,2,0,0,0
22312,4,0,1,2,2,3,3,2,0,0,0
22313,4,0,1,2,2,3,3,2,0,0,1
22314,5,0,1,2,2,3,3,2,4,0,1
22315,2,0,1,2,2,3,3,2,4,0,2
22316,0,0,1,2,2,3,3,2,0,0,1
22317,3,0,1,2,2,3,3,2,5,0,1
22318,2,0,1,2,2,3,3,2,0,0,1
22319,2,1,2,3,0,0,0,0,0,1,5
22320,2,1,2,3,0,0,0,0,0,1,5
22321,2,1,2,3,0,0,0,0,0,1,5
22322,2,1,2,3,0,0,0,0,0,1,5
22323,2,1,2,3,0,0,0,0,0,1,5
22324,2,1,2,3,0,0,0,0,0,1,5
22325,2,1,2,3,0,0,0,0,0,1,5
22326,2,1,2,3,0,0,0,0,0,1,5
22327,2,1,2,3,0,0,0,0,0,1,5
22328,2,1,2,3,0,0,0,0,0,1,5
22329,2,1,2,3,0,0,0,0,0,1,5
22330,2,0,2,3,0,0,0,0,0,0,0
22331,5,1,1,3,0,0,0,0,2,5,5
22332,0,0,1,3,0,0,0,0,5,0,1
22333,2,1,1,3,0,0,0,0,0,1,5
22334,2,1,1,3,0,0,0,0,0,1,5
22335,2,1,1,3,0,0,0,0,0,0,5
22336,2,1,1,3,0,0,0,0,0,1,5
22337,2,1,1,3,0,0,0,0,0,1,5
22338,7,0,1,3,0,0,0,0,4,5,2
22339,0,0,1,3,0,0,0,0,1,0,1
22340,8,0,1,3,0,0,0,0,1,0,3
22341,2,0,1,3,0,0,0,0,0,5,1
22342,2,1,1,3,0,0,0,0,0,1,5
22343,2,1,1,3,0,0,0,0,0,1,5
22344,1,1,2,0,1,1,1,2,3,0,1
22345,1,1,1,0,1,1,1,2,2,0,1
22346,0,0,1,0,1,1,1,2,0,0,4
22347,3,0,1,0,1,1,1,2,0,2,0
22348,1,0,1,0,1,1,1,2,4,0,2
22349,2,0,1,0,1,1,1,2,1,0,4
22350,1,1,1,0,1,1,1,2,2,0,4
22351,5,1,2,1,1,0,0,2,2,0,1
22352,0,0,1,1,1,0,0,2,1,0,1
22353,0,0,1,1,1,0,0,2,0,0,2
22354,6,0,1,1,1,0,0,2,0,0,1
22355,0,0,1,1,1,0,0,2,0,0,2
22356,0,0,1,1,1,0,0,2,4,0,2
22357,2,1,2,0,0,2,2,1,0,1,5
22358,7,0,1,0,0,2,2,1,0,0,2
22359,4,1,1,0,0,2,2,1,0,0,1
22360,0,0,1,0,0,2,2,1,1,0,1
22361,2,1,2,3,1,0,0,0,2,1,5
22362,2,1,2,3,1,0,0,0,0,1,4
22363,1,1,1,3,1,0,0,0,2,0,4
22364,0,1,2,0,3,0,0,3,2,0,3
22365,0,0,2,0,3,0,0,3,0,0,1
22366,0,0,1,0,3,0,0,3,1,0,4
22367,0,0,1,0,3,0,0,3,3,0,0
22368,2,0,1,0,3,0,0,3,0,0,0
22369,2,0,1,0,3,0,0,3,0,0,2
22370,5,0,1,0,3,0,0,3,1,0,2
22371,1,0,1,0,3,0,0,3,1,0,2
22372,5,0,1,0,3,0,0,3,0,3,0
22373,5,1,1,0,3,0,0,3,2,3,2
22374,5,1,1,0,3,0,0,3,2,3,3
22375,1,1,1,0,3,0,0,3,3,0,2
22376,0,0,1,0,3,0,0,3,0,0,3
22377,0,0,1,0,3,0,0,3,1,0,2
22378,5,0,1,0,3,0,0,3,1,0,1
22379,0,1,2,0,1,1,0,2,0,0,3
22380,4,0,1,0,1,1,0,2,0,0,1
22381,3,0,1,0,1,1,0,2,0,0,3
22382,1,1,2,0,0,1,1,1,0,5,2
22383,0,0,1,0,0,1,1,1,0,0,2
22384,1,0,1,0,0,1,1,1,4,0,2
22385,3,1,2,0,0,0,0,1,3,0,4
22386,4,1,2,2,0,2,2,0,3,0,2
22387,5,0,1,2,0,2,2,0,0,0,4
22388,1,0,1,2,0,2,2,0,2,0,1
22389,0,1,1,2,0,2,2,0,0,0,3
22390,0,0,2,0,2,0,0,3,0,0,3
22391,2,0,2,0,2,0,0,3,0,0,2
22392,5,1,1,0,2,0,0,3,2,0,2
22393,0,0,1,0,2,0,0,3,0,0,0
22394,5,1,2,2,2,0,1,2,0,0,3
22395,1,1,1,2,2,0,1,2,3,0,0
22396,3,0,1,2,2,0,1,2,0,0,3
22397,2,0,1,2,2,0,1,2,0,5,2
22398,2,0,1,2,2,0,1,2,0,5,2
22399,1,1,1,2,2,0,1,2,2,0,0
22400,0,0,1,2,2,0,1,2,3,0,3
22401,3,0,1,2,2,0,1,2,0,2,3
22402,5,1,1,2,2,0,1,2,0,3,0
22403,4,1,1,2,2,0,1,2,0,3,2
22404,0,0,1,2,2,0,1,2,0,0,4
22405,1,1,1,2,2,0,1,2,0,0,1
22406,2,0,1,2,2,0,1,2,0,0,3
22407,0,1,1,2,2,0,1,2,0,3,0
22408,3,0,1,2,2,0,1,2,0,2,1
22409,3,0,1,2,2,0,1,2,5,2,5
22410,1,0,1,2,2,0,1,2,4,0,1
22411,3,0,1,2,2,0,1,2,4,0,0
22412,3,0,1,2,2,0,1,2,0,2,1
22413,1,1,2,1,2,0,0,2,0,0,5
22414,1,0,1,1,2,0,0,2,1,0,4
22415,1,0,1,1,2,0,0,2,1,0,4
22416,0,1,1,1,2,0,0,2,2,0,5
22417,3,0,1,1,2,0,0,2,0,0,1
22418,2,0,1,1,2,0,0,2,1,0,1
22419,1,0,1,1,2,0,0,2,0,0,2
22420,1,0,1,1,2,0,0,2,1,0,1
22421,0,1,1,1,2,0,0,2,2,0,5
22422,0,0,1,1,2,0,0,2,1,0,4
22423,4,0,1,1,2,0,0,2,0,0,0
22424,4,1,1,1,2,0,0,2,0,0,1
22425,1,0,2,0,2,0,0,3,1,0,2
22426,2,0,1,0,2,0,0,3,1,0,3
22427,5,0,1,0,2,0,0,3,0,0,4
22428,3,0,1,0,2,0,0,3,0,0,2
22429,1,0,1,0,2,0,0,3,4,5,0
22430,1,0,1,0,2,0,0,3,1,5,2
22431,2,1,2,0,0,0,0,0,3,0,5
22432,2,1,2,0,0,0,0,0,3,5,5
22433,5,1,2,2,0,3,2,0,0,0,4
22434,7,0,1,2,0,3,2,0,0,0,4
22435,0,0,1,2,0,3,2,0,0,0,0
22436,0,0,1,2,0,3,2,0,0,0,4
22437,3,0,1,2,0,3,2,0,0,0,0
22438,3,0,1,2,0,3,2,0,0,0,4
22439,2,1,2,1,0,0,0,0,0,5,5
22440,1,0,1,1,0,0,0,0,0,0,1
22441,0,0,1,1,0,0,0,0,0,5,2
22442,0,0,1,1,0,0,0,0,0,5,2
22443,1,0,1,1,0,0,0,0,0,0,4
22444,1,1,1,1,0,0,0,0,3,0,0
22445,1,0,1,1,0,0,0,0,0,0,1
22446,4,1,2,0,0,0,0,1,0,0,4
22447,4,0,1,0,0,0,0,1,0,0,1
22448,4,0,1,0,0,0,0,1,2,3,2
22449,2,0,1,0,0,0,0,1,5,0,1
22450,0,0,1,0,0,0,0,1,1,0,2
22451,2,1,2,0,2,0,0,3,0,1,5
22452,2,1,2,0,2,0,0,3,0,1,5
22453,2,1,1,0,2,0,0,3,0,0,1
22454,0,0,2,1,0,1,1,0,5,0,1
22455,0,0,2,1,0,1,1,0,0,0,1
22456,2,1,2,3,0,2,2,0,0,1,5
22457,2,0,1,3,0,2,2,0,0,0,3
22458,1,0,1,3,0,2,2,0,0,0,0
22459,2,1,2,0,0,1,0,2,0,1,5
22460,2,1,2,0,0,1,0,2,4,1,5
22461,0,0,1,0,0,1,0,2,2,0,3
22462,4,0,1,0,0,1,0,2,1,0,1
22463,5,0,1,0,0,1,0,2,1,0,4
22464,2,1,2,1,3,1,0,3,0,1,5
22465,0,0,1,1,3,1,0,3,0,0,1
22466,1,0,1,1,3,1,0,3,1,0,3
22467,5,0,1,1,3,1,0,3,0,0,1
22468,5,0,1,1,3,1,0,3,0,0,1
22469,5,1,1,1,3,1,0,3,2,0,1
22470,0,1,1,1,3,1,0,3,2,0,1
22471,8,0,1,1,3,1,0,3,1,0,0
22472,4,1,2,0,1,0,0,2,3,0,1
22473,4,1,2,0,3,1,0,3,0,0,3
22474,1,0,1,0,3,1,0,3,2,0,1
22475,0,0,1,0,3,1,0,3,1,0,2
22476,0,0,1,0,3,1,0,3,0,0,1
22477,3,0,1,0,3,1,0,3,0,2,3
22478,0,0,1,0,3,1,0,3,1,0,1
22479,3,0,2,2,2,0,1,1,0,2,0
22480,1,1,1,2,2,0,1,1,3,0,3
22481,0,0,1,2,2,0,1,1,0,0,1
22482,0,0,1,2,2,0,1,1,4,0,2
22483,4,0,1,2,2,0,1,1,0,0,0
22484,4,0,1,2,2,0,1,1,2,0,2
22485,1,1,1,2,2,0,1,1,3,0,3
22486,1,1,1,2,2,0,1,1,2,0,2
22487,1,0,1,2,2,0,1,1,1,0,2
22488,0,1,1,2,2,0,1,1,2,0,3
22489,1,0,1,2,2,0,1,1,1,0,4
22490,4,0,1,2,2,0,1,1,1,0,3
22491,0,1,2,1,0,2,2,0,3,0,3
22492,0,0,1,1,0,2,2,0,0,0,5
22493,0,0,1,1,0,2,2,0,1,0,4
22494,2,1,2,0,1,2,2,2,0,1,0
22495,1,1,1,0,1,2,2,2,2,0,0
22496,0,1,1,0,1,2,2,2,3,0,3
22497,1,1,1,0,1,2,2,2,2,0,2
22498,4,0,1,0,1,2,2,2,0,0,1
22499,0,1,2,0,0,2,1,0,0,0,2
22500,4,0,1,0,0,2,1,0,0,0,1
22501,1,0,1,0,0,2,1,0,1,0,3
22502,5,0,2,0,0,0,0,1,4,0,4
22503,4,0,1,0,0,0,0,1,0,0,2
22504,5,0,1,0,0,0,0,1,0,0,0
22505,2,0,1,0,0,0,0,1,4,1,0
22506,0,0,1,0,0,0,0,1,0,0,1
22507,0,1,2,0,0,1,1,0,0,5,5
22508,0,1,2,1,3,1,1,3,3,0,2
22509,1,1,1,1,3,1,1,3,3,0,3
22510,1,0,1,1,3,1,1,3,0,0,1
22511,1,1,1,1,3,1,1,3,0,0,4
22512,1,0,1,1,3,1,1,3,0,0,3
22513,0,0,1,1,3,1,1,3,0,0,1
22514,0,1,2,1,1,0,0,2,2,5,2
22515,5,1,2,1,1,0,0,2,2,5,2
22516,0,1,1,1,1,0,0,2,2,0,2
22517,4,0,1,1,1,0,0,2,0,0,0
22518,5,0,1,1,1,0,0,2,1,5,4
22519,0,0,2,0,1,1,1,2,0,0,1
22520,0,0,1,0,1,1,1,2,2,0,0
22521,0,0,2,0,1,0,1,2,4,0,2
22522,0,0,2,0,1,0,1,2,2,0,0
22523,0,1,1,0,1,0,1,2,2,0,3
22524,0,0,1,0,1,0,1,2,1,0,5
22525,0,1,2,3,0,0,0,0,2,0,3
22526,0,0,1,3,0,0,0,0,4,0,1
22527,0,1,1,3,0,0,0,0,3,0,4
22528,0,0,1,3,0,0,0,0,0,0,0
22529,0,0,1,3,0,0,0,0,0,0,0
22530,0,0,1,3,0,0,0,0,1,0,0
22531,2,0,2,2,2,0,1,2,0,0,1
22532,4,1,2,2,2,0,1,2,0,0,0
22533,3,0,1,2,2,0,1,2,1,0,4
22534,3,0,1,2,2,0,1,2,0,2,2
22535,3,0,1,2,2,0,1,2,0,2,1
22536,2,0,1,2,2,0,1,2,0,0,1
22537,3,1,1,2,2,0,1,2,0,2,5
22538,3,0,1,2,2,0,1,2,0,2,0
22539,3,0,1,2,2,0,1,2,0,2,1
22540,3,0,1,2,2,0,1,2,0,0,0
22541,3,0,1,2,2,0,1,2,0,2,2
22542,3,0,1,2,2,0,1,2,0,2,2
22543,3,0,1,2,2,0,1,2,0,0,3
22544,3,0,1,2,2,0,1,2,0,0,0
22545,3,0,1,2,2,0,1,2,0,2,1
22546,2,0,1,2,2,0,1,2,0,0,4
22547,1,0,1,2,2,0,1,2,0,0,0
22548,2,1,1,2,2,0,1,2,0,5,5
22549,2,1,1,2,2,0,1,2,0,5,5
22550,2,1,1,2,2,0,1,2,0,5,5
22551,2,1,1,2,2,0,1,2,0,5,5
22552,2,0,1,2,2,0,1,2,0,0,1
22553,0,1,1,2,2,0,1,2,0,5,5
22554,0,0,1,2,2,0,1,2,0,0,0
22555,0,0,1,2,2,0,1,2,1,0,3
22556,3,0,2,0,0,2,3,0,0,2,0
22557,0,0,1,0,0,2,3,0,0,0,0
22558,0,0,1,0,0,2,3,0,0,0,0
22559,2,0,1,0,0,2,3,0,0,0,2
22560,0,0,1,0,0,2,3,0,4,0,0
22561,2,0,1,0,0,2,3,0,4,0,0
22562,2,0,1,0,0,2,3,0,0,0,0
22563,0,0,1,0,0,2,3,0,0,0,0
22564,3,0,1,0,0,2,3,0,0,0,0
22565,7,0,1,0,0,2,3,0,0,0,0
22566,1,0,1,0,0,2,3,0,4,0,0
22567,0,0,1,0,0,2,3,0,4,0,0
22568,0,0,1,0,0,2,3,0,0,0,0
22569,2,0,1,0,0,2,3,0,0,0,0
22570,3,0,1,0,0,2,3,0,0,0,0
22571,3,0,1,0,0,2,3,0,0,0,0
22572,0,0,1,0,0,2,3,0,0,0,1
22573,0,0,1,0,0,2,3,0,0,0,0
22574,3,0,1,0,0,2,3,0,0,0,0
22575,3,0,1,0,0,2,3,0,0,0,0
22576,6,0,2,2,0,1,1,0,5,0,4
22577,0,1,1,2,0,1,1,0,3,0,3
22578,0,0,1,2,0,1,1,0,0,0,1
22579,7,0,1,2,0,1,1,0,5,0,4
22580,0,0,2,0,2,2,2,2,5,0,1
22581,0,0,1,0,2,2,2,2,0,0,3
22582,2,1,1,0,2,2,2,2,0,1,4
22583,0,0,1,0,2,2,2,2,0,0,0
22584,4,0,1,0,2,2,2,2,0,0,1
22585,1,1,1,0,2,2,2,2,4,0,0
22586,0,0,1,0,2,2,2,2,0,0,0
22587,2,1,1,0,2,2,2,2,2,0,5
22588,1,1,1,0,2,2,2,2,2,0,1
22589,3,0,2,2,2,2,1,1,0,0,1
22590,4,1,2,2,2,2,1,1,3,0,4
22591,0,0,1,2,2,2,1,1,1,0,2
22592,5,0,1,2,2,2,1,1,5,0,1
22593,0,0,1,2,2,2,1,1,0,0,3
22594,5,0,1,2,2,2,1,1,1,0,3
22595,1,0,1,2,2,2,1,1,0,0,1
22596,0,0,1,2,2,2,1,1,1,0,1
22597,1,0,1,2,2,2,1,1,0,0,0
22598,1,1,2,3,0,2,2,0,3,0,1
22599,2,1,1,3,0,2,2,0,2,1,5
22600,2,0,1,3,0,2,2,0,0,1,5
22601,5,0,1,3,0,2,2,0,0,0,1
22602,4,0,1,3,0,2,2,0,0,0,2
22603,0,0,1,3,0,2,2,0,1,0,1
22604,2,1,1,3,0,2,2,0,0,1,5
22605,2,1,1,3,0,2,2,0,0,1,5
22606,0,0,1,3,0,2,2,0,5,0,1
22607,2,1,1,3,0,2,2,0,0,1,5
22608,0,0,1,3,0,2,2,0,0,0,0
22609,1,0,1,3,0,2,2,0,0,0,2
22610,2,1,1,3,0,2,2,0,0,1,5
22611,2,1,2,1,0,0,0,0,2,1,5
22612,2,0,2,1,0,0,0,0,5,0,1
22613,2,0,1,1,0,0,0,0,5,0,0
22614,7,0,1,1,0,0,0,0,0,0,0
22615,1,0,1,1,0,0,0,0,5,0,1
22616,1,1,2,0,0,0,0,0,2,0,3
22617,0,0,1,0,0,0,0,0,0,0,0
22618,2,0,2,0,2,1,1,3,0,5,4
22619,2,0,1,0,2,1,1,3,0,0,1
22620,1,0,1,0,2,1,1,3,0,0,1
22621,2,0,1,0,2,1,1,3,0,0,0
22622,4,0,1,0,2,1,1,3,0,3,1
22623,4,0,1,0,2,1,1,3,0,3,1
22624,2,0,1,0,2,1,1,3,0,0,4
22625,2,1,1,0,2,1,1,3,0,3,1
22626,1,1,1,0,2,1,1,3,0,5,4
22627,2,0,1,0,2,1,1,3,0,5,0
22628,3,0,1,0,2,1,1,3,0,0,1
22629,1,0,1,0,2,1,1,3,5,0,0
22630,8,0,1,0,2,1,1,3,0,0,3
22631,8,0,1,0,2,1,1,3,0,0,3
22632,3,0,1,0,2,1,1,3,5,0,0
22633,2,1,2,1,0,1,0,1,0,1,5
22634,1,0,2,1,0,1,0,1,0,0,3
22635,8,0,1,1,0,1,0,1,0,0,0
22636,0,0,1,1,0,1,0,1,0,0,4
22637,1,1,2,0,0,2,2,1,2,0,2
22638,0,0,1,0,0,2,2,1,4,0,1
22639,0,1,1,0,0,2,2,1,0,0,4
22640,0,0,1,0,0,2,2,1,0,0,2
22641,0,0,1,0,0,2,2,1,0,0,1
22642,6,0,1,0,0,2,2,1,0,0,0
22643,1,1,1,0,0,2,2,1,3,0,3
22644,0,1,1,0,0,2,2,1,0,0,1
22645,0,0,1,0,0,2,2,1,0,0,4
22646,4,0,1,0,0,2,2,1,0,0,2
22647,4,0,1,0,0,2,2,1,1,0,0
22648,0,0,1,0,0,2,2,1,0,0,1
22649,1,1,1,0,0,2,2,1,2,0,0
22650,3,0,1,0,0,2,2,1,0,0,2
22651,1,1,1,0,0,2,2,1,4,0,0
22652,0,1,1,0,0,2,2,1,0,0,1
22653,4,1,1,0,0,2,2,1,0,0,1
22654,4,0,1,0,0,2,2,1,0,0,3
22655,2,0,1,0,0,2,2,1,4,0,1
22656,2,0,2,3,0,2,2,0,0,0,0
